sentence_id,sentence,code_switch,aspect,opinion,valence,arousal
412,tiyaaa about bb ott hai apne matlab ka kuch nahi hai yeh,tiyaaa:HI about:EN bb:EN ott:EN hai:HI apne:HI matlab:HI ka:HI kuch:HI nahi:HI hai:HI yeh:HI,bb ott,apne matlab ka kuch nahi hai yeh,0.2,0.4
281,yaar itne bhi standards na girao apne ki ye tweet like karni pade,yaar:HI itne:HI bhi:HI standards:EN na:HI girao:HI apne:HI ki:HI ye:HI tweet:EN like:EN karni:HI pade:HI,tweet,itne bhi standards na girao apne ki ye tweet like karni pade,0.37,0.561
47,hun yawrr lakh lannat wese girls boys sy maza b to leti hen apne b liye hungy,hun:HI yawrr:HI lakh:HI lannat:HI wese:HI girls:EN boys:EN sy:HI maza:HI b:EN to:EN leti:HI hen:HI apne:HI b:EN liye:HI hungy:HI,girls,lakh lannat wese girls boys sy maza b to leti hen,0.352,0.673
196,malikk jo khud jimmedar hai sb cheejo ka usi ko q bulaya jaye taliban me apne logo ko bhej ke waha pr masoom logo ko marne wale ko kahi pe bhi ni bulana chahiye,malikk:HI jo:HI khud:HI jimmedar:HI hai:HI sb:EN cheejo:HI ka:HI usi:HI ko:HI q:EN bulaya:HI jaye:HI taliban:EN me:HI apne:HI logo:EN ko:HI bhej:HI ke:HI waha:HI pr:EN masoom:HI logo:EN ko:HI marne:HI wale:HI ko:HI kahi:HI pe:HI bhi:HI ni:HI bulana:HI chahiye:HI,malikk,khud jimmedar hai sb cheejo ka,0.15,0.75
583,ka abhi toh main jhansi bani huyi hun kuch din mein apne aap ko jaylalitha samajhne lagoongi ae tabby arre ae tabby baja na julmi re julmi bhut nachne ka mann kar rha hai 50 k saath movie tha acting krna tha par maintoh pancholi premi thi bhul gaye kya,ka:HI abhi:HI toh:HI main:HI jhansi:HI bani:HI huyi:HI hun:HI kuch:HI din:HI mein:HI apne:HI aap:HI ko:HI jaylalitha:HI samajhne:HI lagoongi:HI ae:HI tabby:EN arre:HI ae:HI tabby:EN baja:HI na:HI julmi:HI re:HI julmi:HI bhut:HI nachne:HI ka:HI mann:HI kar:HI rha:HI hai:HI 50:EN k:HI saath:HI movie:EN tha:HI acting:EN krna:HI tha:HI par:HI maintoh:HI pancholi:HI premi:HI thi:HI bhul:HI gaye:HI kya:HI,movie,50 k saath movie tha,0.621,0.43
273,bhaiya agar apko amdani itni he badh gayi hai to kyu nahi ap aj se he 200 dekr petrol khareedna shuru krdete ho ise he andhbhakti kehte hai 2014 ke badse waise bohat kuch badhgya hai berojgari apne charam par hai 40saal ke record tod diya inhone,bhaiya:HI agar:HI apko:HI amdani:HI itni:HI he:HI badh:HI gayi:HI hai:HI to:HI kyu:HI nahi:HI ap:HI aj:HI se:HI he:HI 200:EN dekr:HI petrol:EN khareedna:HI shuru:HI krdete:HI ho:HI ise:HI he:HI andhbhakti:HI kehte:HI hai:HI 2014:EN ke:HI badse:HI waise:HI bohat:HI kuch:HI badhgya:HI hai:HI berojgari:HI apne:HI charam:HI par:HI hai:HI 40saal:HI ke:HI record:EN tod:EN diya:HI inhone:HI,berojgari,apne charam par hai 40saal ke record tod diya,0.298,0.612
118,apne app ko khud secret msgs kr ke dil bhla lete ho yeh wala confidence mjy chhaye,apne:HI app:EN ko:HI khud:HI secret:EN msgs:HI kr:EN ke:HI dil:HI bhla:HI lete:HI ho:HI yeh:HI wala:HI confidence:EN mjy:EN chhaye:HI,confidence,apne app ko khud secret msgs kr ke dil bhla lete ho,0.2,0.75
197,madhypradesh gdp per capita mai 27th rank par h apne bhai or madhypradesh k tatha kathit mama dhyan de trillion dollars ka state h agar state gdp or per capita nhi sudhar sakate to 18 saal se kiya kya,madhypradesh:HI gdp:EN per:EN capita:EN mai:HI 27th:EN rank:EN par:HI h:EN apne:HI bhai:HI or:EN madhypradesh:HI k:HI tatha:HI kathit:HI mama:EN dhyan:HI de:HI trillion:EN dollars:EN ka:HI state:EN h:EN agar:HI state:EN gdp:EN or:EN per:HI capita:EN nhi:HI sudhar:HI sakate:HI to:EN 18:EN saal:HI se:HI kiya:HI kya:HI,per capita,nhi sudhar sakate,0.1,0.65
27,kiya apne cmt apki wajah se hi mere tl pe aaya tha aur apka ss kyu lu mei lekin aise chacha se rt milti,kiya:HI apne:HI cmt:EN apki:HI wajah:HI se:HI hi:HI mere:HI tl:EN pe:HI aaya:HI tha:HI aur:HI apka:HI ss:EN kyu:HI lu:HI mei:HI lekin:HI aise:HI chacha:HI se:HI rt:EN milti:HI,cmt,apki wajah se hi mere tl pe aaya tha,0.557,0.454
409,assalam o alekum ya ali a s madad male intezar muharram dp jo bhi momin apne nam ki dp chahta hen woh humen apna naam text karen note follow amp retweet ker ke humen apna naam msg mai send karen shukriya 09 abbas 92 j,assalam:EN o:EN alekum:HI ya:HI ali:HI a:EN s:EN madad:HI male:EN intezar:HI muharram:EN dp:EN jo:HI bhi:HI momin:HI apne:HI nam:HI ki:HI dp:EN chahta:HI hen:HI woh:HI humen:HI apna:HI naam:HI text:EN karen:HI note:EN follow:EN amp:EN retweet:EN ker:HI ke:HI humen:HI apna:HI naam:HI msg:HI mai:HI send:EN karen:HI shukriya:HI 09:EN abbas:EN 92:EN j:EN,dp,intezar muharram dp jo bhi momin apne nam ki dp chahta hen,0.443,0.338
201,apne maa s jakar poochh beta everyday night day sexy party karta hai,apne:HI maa:HI s:EN jakar:HI poochh:HI beta:HI everyday:EN night:EN day:EN sexy:EN party:EN karta:HI hai:HI,party,sexy,0.2,0.75
594,mla johar dada apse request hai is latter ki tarah aap bhi apne latter ped pe likh ke cm sab se avgat karane ki kirpa kare,mla:EN johar:HI dada:HI apse:HI request:EN hai:HI is:HI latter:EN ki:HI tarah:HI aap:HI bhi:HI apne:HI latter:EN ped:HI pe:HI likh:HI ke:HI cm:EN sab:HI se:HI avgat:HI karane:HI ki:HI kirpa:HI kare:HI,latter,is latter ki tarah aap bhi apne latter ped pe likh ke,0.525,0.365
574,mujhe 100 million doller dedo srf bss m apni life or apne nzr m jtne gareeb honge sb ki life ko acha bnany ki koshish krunga,mujhe:HI 100:EN million:EN doller:EN dedo:HI srf:EN bss:EN m:EN apni:HI life:EN or:EN apne:HI nzr:EN m:EN jtne:HI gareeb:HI honge:HI sb:EN ki:HI life:EN ko:HI acha:HI bnany:HI ki:HI koshish:HI krunga:HI,life,acha bnany ki koshish krunga,0.85,0.45
400,tumne apne mnn ki kr li uspe hmara zor nahi pls give ipzn2 we want ipzn2,tumne:HI apne:HI mnn:EN ki:HI kr:EN li:HI uspe:HI hmara:HI zor:HI nahi:HI pls:EN give:EN ipzn2:HI we:EN want:EN ipzn2:HI,ipzn2,pls give ipzn2 we want ipzn2,0.692,0.608
95,mai to tujhe ye bhi nahi keh sakta ke jaa jaake apne b p se puchh tere kitne b p hain kon sa b p hai kon sa nahi hai ye tujhe khud bhi nahi pata hoga sad for you man,mai:HI to:HI tujhe:HI ye:HI bhi:HI nahi:HI keh:HI sakta:HI ke:HI jaa:HI jaake:HI apne:HI b:EN p:EN se:HI puchh:HI tere:HI kitne:HI b:EN p:EN hain:HI kon:HI sa:HI b:EN p:EN hai:HI kon:HI sa:HI nahi:HI hai:HI ye:HI tujhe:HI khud:HI bhi:HI nahi:HI pata:HI hoga:HI sad:EN for:EN you:EN man:EN,b p,tere kitne b p hain kon sa b p hai kon sa nahi hai ye tujhe khud bhi nahi pata hoga,0.2,0.5
150,aur apne inn najayaz bapu ko bol ki paris toh kya woh koi sarkaar chalane ka aukaat nahi rakhta rakhta hai toh bas hindu vote kaise mile aur kaha se koi radicalize karne ka mauka mil jaye jaa lecture maar apne baap modia aur yati ko nahi toh ek tha ayodhya ho jayega,aur:HI apne:HI inn:EN najayaz:HI bapu:HI ko:HI bol:HI ki:HI paris:EN toh:HI kya:HI woh:HI koi:HI sarkaar:HI chalane:HI ka:HI aukaat:HI nahi:HI rakhta:HI rakhta:HI hai:HI toh:HI bas:HI hindu:EN vote:EN kaise:HI mile:HI aur:HI kaha:HI se:HI koi:HI radicalize:EN karne:HI ka:HI mauka:HI mil:HI jaye:HI jaa:HI lecture:EN maar:HI apne:HI baap:HI modia:HI aur:HI yati:EN ko:HI nahi:HI toh:HI ek:HI tha:HI ayodhya:HI ho:HI jayega:HI,bapu,najayaz bapu ko bol ki paris toh kya woh koi sarkaar chalane ka aukaat nahi rakhta,0.05,0.85
420,lost girl92 ye apne youth se khud hi pareshan hai other youth let s take decision on future for better living pakistan s youth hey bro which ammo is for this gun and where imraan khan wants some medals at world stages,lost:EN girl92:HI ye:HI apne:HI youth:EN se:HI khud:HI hi:HI pareshan:HI hai:HI other:EN youth:EN let:EN s:EN take:EN decision:EN on:EN future:EN for:EN better:EN living:EN pakistan:EN s:EN youth:EN hey:EN bro:EN which:EN ammo:EN is:EN for:EN this:EN gun:EN and:EN where:EN imraan:HI khan:EN wants:EN some:EN medals:EN at:EN world:EN stages:EN,youth,other youth let s take decision on future for better living,0.673,0.552
370,itna bhi free nhi hona chahiye ke koyi apki kadar na kre itna v ignore nhi krna chahiye apne v ruth jaye amp apko humesha k lia bhool jaye,itna:HI bhi:HI free:EN nhi:HI hona:HI chahiye:HI ke:HI koyi:HI apki:HI kadar:HI na:HI kre:HI itna:HI v:EN ignore:EN nhi:HI krna:HI chahiye:HI apne:HI v:EN ruth:EN jaye:HI amp:EN apko:HI humesha:HI k:HI lia:HI bhool:HI jaye:HI,free,itna bhi free nhi hona chahiye,0.623,0.475
394,sirf maa ko hi respect krta h or dusre ladki k disrespect yehi sikha h kia lol k liye kisi ladki ko kuch hi bol dega chal tujhe bolna hi bekar h or sun mujhe dm or spam mt kia kr or gandi baat mt bolna samjha apne haad me rha kr,sirf:HI maa:HI ko:HI hi:HI respect:EN krta:HI h:EN or:EN dusre:HI ladki:HI k:HI disrespect:EN yehi:HI sikha:HI h:EN kia:HI lol:HI k:HI liye:HI kisi:HI ladki:HI ko:HI kuch:HI hi:HI bol:HI dega:HI chal:HI tujhe:HI bolna:HI hi:HI bekar:HI h:EN or:EN sun:HI mujhe:HI dm:EN or:EN spam:EN mt:EN kia:HI kr:EN or:EN gandi:HI baat:HI mt:EN bolna:HI samjha:HI apne:HI haad:HI me:HI rha:HI kr:EN,disrespect,dure ladki k disrespect,0.081,0.668
370,itna bhi free nhi hona chahiye ke koyi apki kadar na kre itna v ignore nhi krna chahiye apne v ruth jaye amp apko humesha k lia bhool jaye,itna:HI bhi:HI free:EN nhi:HI hona:HI chahiye:HI ke:HI koyi:HI apki:HI kadar:HI na:HI kre:HI itna:HI v:EN ignore:EN nhi:HI krna:HI chahiye:HI apne:HI v:EN ruth:EN jaye:HI amp:EN apko:HI humesha:HI k:HI lia:HI bhool:HI jaye:HI,kadar,koyi apki kadar na kre,0.2,0.55
550,jyoti jo peeda hai sarkar se baat karo yeh behude naare lagane ki kya zaroorat hai agar minority apne par a gaye to desh bahi bachega aur uske zimmedari tum hindu hoge,jyoti:HI jo:HI peeda:HI hai:HI sarkar:HI se:HI baat:HI karo:HI yeh:HI behude:HI naare:HI lagane:HI ki:HI kya:HI zaroorat:HI hai:HI agar:HI minority:EN apne:HI par:HI a:EN gaye:HI to:HI desh:HI bahi:HI bachega:HI aur:HI uske:HI zimmedari:HI tum:HI hindu:EN hoge:HI,sarkar,peeda hai sarkar se baat karo,0.2,0.8
237,chopra1 kis lie dia hai aaj tak samjh nhi aaya but apne jawan ko jaroor officer rank de kar honor karegi,chopra1:HI kis:HI lie:EN dia:EN hai:HI aaj:HI tak:HI samjh:HI nhi:HI aaya:HI but:EN apne:HI jawan:HI ko:HI jaroor:HI officer:EN rank:EN de:HI kar:HI honor:EN karegi:HI,jawan,joroor officer rank de kar honor karegi,0.753,0.583
255,har kisike aur ha hamare 35 koti bhagwan ka chehra to dekhne layak he himmat he to apne khuda ki photo dikha i mean ek baar allah ki photo to dikhana unke messenger ke saath i wanted to know just curious ab iss baat pe mera gala mat kaat dena ola uber,har:HI kisike:HI aur:HI ha:HI hamare:HI 35:EN koti:HI bhagwan:HI ka:HI chehra:HI to:HI dekhne:HI layak:HI he:HI himmat:HI he:HI to:HI apne:HI khuda:HI ki:HI photo:EN dikha:HI i:EN mean:EN ek:HI baar:HI allah:HI ki:HI photo:EN to:EN dikhana:HI unke:HI messenger:EN ke:HI saath:HI i:EN wanted:EN to:EN know:EN just:EN curious:EN ab:HI iss:HI baat:HI pe:HI mera:HI gala:HI mat:HI kaat:HI dena:HI ola:EN uber:EN,bhagwan,chehra to dekhne layak he,0.576,0.55
326,koye apne pyare hathon sey chai shai hii pilla do,koye:EN apne:HI pyare:HI hathon:HI sey:HI chai:HI shai:EN hii:EN pilla:EN do:EN,chai,pyare hathon sey chai shai hii pilla do,0.693,0.481
360,sir ek time mai private teacher tha apne teaching period me kuch movie ki story v likhi thi bt koi link na hone se use apne copy tak hi simit rakha hai sir mujhe ek mauka chahiye khud ko sabit karne ke liye main v aapki trh logo ki help krna chahta hu,sir:HI ek:HI time:EN mai:HI private:EN teacher:EN tha:HI apne:HI teaching:EN period:EN me:HI kuch:HI movie:EN ki:HI story:EN v:EN likhi:HI thi:HI bt:HI koi:HI link:EN na:HI hone:HI se:HI use:HI apne:HI copy:EN tak:HI hi:HI simit:HI rakha:HI hai:HI sir:EN mujhe:HI ek:HI mauka:HI chahiye:HI khud:HI ko:HI sabit:HI karne:HI ke:HI liye:HI main:HI v:EN aapki:HI trh:EN logo:EN ki:HI help:EN krna:HI chahta:HI hu:HI,story,koi link na hone se use apne copy tak hi simit rakha hai,0.46,0.405
256,mahesh babu is 46 but he looks like he is in his 20 s kamaal ka maintain karke rakha hai apne aap ko,mahesh:HI babu:HI is:EN 46:EN but:EN he:HI looks:EN like:EN he:HI is:EN in:EN his:EN 20:EN s:EN kamaal:HI ka:HI maintain:EN karke:HI rakha:HI hai:HI apne:HI aap:HI ko:HI,appearance,looks like he is in his 20 s kamaal ka maintain karke rakha hai,0.798,0.569
101,queen achha achha mujhe lga aap apne love at 1st side wale ka explain kr rhe,queen:EN achha:HI achha:HI mujhe:HI lga:HI aap:HI apne:HI love:EN at:EN 1st:EN side:EN wale:HI ka:HI explain:EN kr:EN rhe:HI,queen,achha achha mujhe lga aap apne love at 1st side wale ka explain kr rhe,0.607,0.378
97,dagge apne bahnoi ka photo q laga liya,dagge:EN apne:HI bahnoi:HI ka:HI photo:EN q:EN laga:HI liya:HI,photo,apne bahnoi ka photo q laga liya,0.15,0.65
213,we want ipzn2 apne show k dialogues mast hai jo v bolo aise unique wale dialogues toh maine kisi show mein nhi dekha apni show ki baat hi alag hai jitni tareef karo kaam hai,we:EN want:EN ipzn2:HI apne:HI show:EN k:HI dialogues:EN mast:EN hai:HI jo:HI v:EN bolo:HI aise:HI unique:EN wale:HI dialogues:EN toh:HI maine:HI kisi:HI show:EN mein:HI nhi:HI dekha:HI apni:HI show:EN ki:HI baat:HI hi:HI alag:HI hai:HI jitni:HI tareef:HI karo:HI kaam:HI hai:HI,show,baat hi alag hai,0.892,0.748
266,chopra1 mujhe iski koi jarurat nahin hai tum apne gaan me daal lo bc main sabhi actor actress ki ijjat karta hun,chopra1:HI mujhe:HI iski:HI koi:HI jarurat:HI nahin:HI hai:HI tum:HI apne:HI gaan:EN me:HI daal:HI lo:HI bc:EN main:HI sabhi:HI actor:EN actress:EN ki:HI ijjat:HI karta:HI hun:HI,gaan,tum apne gaan me daal lo,0.1,0.7
156,sirf anchal ya aura user name rkhne se koi uska fan ni bnta asli fan apne idol ki izat badata hai na hi ghatata ni also ye jo bhi drama chl ra bb hashtag mai ye kisi bhi fan ka kiya dhara ni h these are toxic jb ghee tedhi unglee se nikal re barristerbabu,sirf:HI anchal:HI ya:HI aura:EN user:EN name:EN rkhne:HI se:HI koi:HI uska:HI fan:EN ni:HI bnta:HI asli:HI fan:EN apne:HI idol:EN ki:HI izat:HI badata:HI hai:HI na:HI hi:HI ghatata:HI ni:HI also:EN ye:HI jo:HI bhi:HI drama:EN chl:HI ra:HI bb:EN hashtag:EN mai:HI ye:HI kisi:HI bhi:HI fan:EN ka:HI kiya:HI dhara:HI ni:HI h:EN these:EN are:EN toxic:EN jb:EN ghee:HI tedhi:HI unglee:HI se:HI nikal:HI re:HI barristerbabu:HI,user name,sirf anchal ya aura user name rkhne se koi uska fan ni bnta,0.518,0.376
82,50000 vacancy ko baro sc st obc k back log post ko baro bahujano apne sarkar banaye recruit scstobc teachers,50000:EN vacancy:EN ko:HI baro:HI sc:EN st:EN obc:EN k:HI back:EN log:HI post:EN ko:HI baro:HI bahujano:HI apne:HI sarkar:HI banaye:HI recruit:EN scstobc:HI teachers:EN,sarkar,bahujano apne sarkar banaye,0.6,0.65
475,miadham g mane 8171 pr mesag kia tha apne es shenakse kadha pr 3310040937505 pr eska jiwab nahe aya,miadham:HI g:HI mane:HI 8171:HI pr:EN mesag:HI kia:HI tha:HI apne:HI es:HI shenakse:HI kadha:HI pr:EN 3310040937505:HI pr:EN eska:EN jiwab:HI nahe:HI aya:HI,jiwab,nahe aya,0.2,0.4
197,madhypradesh gdp per capita mai 27th rank par h apne bhai or madhypradesh k tatha kathit mama dhyan de trillion dollars ka state h agar state gdp or per capita nhi sudhar sakate to 18 saal se kiya kya,madhypradesh:HI gdp:EN per:EN capita:EN mai:HI 27th:EN rank:EN par:HI h:EN apne:HI bhai:HI or:EN madhypradesh:HI k:HI tatha:HI kathit:HI mama:EN dhyan:HI de:HI trillion:EN dollars:EN ka:HI state:EN h:EN agar:HI state:EN gdp:EN or:EN per:HI capita:EN nhi:HI sudhar:HI sakate:HI to:EN 18:EN saal:HI se:HI kiya:HI kya:HI,state gdp,nhi sudhar sakate,0.1,0.65
581,ak21 seriously how sab bhula diya sampoorna kya kuch nhi kiya isne apne time isse maaf kar sakte h par bondita ko nhi wah,ak21:HI seriously:EN how:EN sab:HI bhula:HI diya:HI sampoorna:HI kya:HI kuch:HI nhi:HI kiya:HI isne:HI apne:HI time:EN isse:HI maaf:HI kar:HI sakte:HI h:EN par:HI bondita:HI ko:HI nhi:HI wah:HI,bondita,wah,0.15,0.7
129,puri raat hai apne pas isko 100k krne ke liye 8 years of blockbuster express 8yearsofatgchennaiexpress,puri:HI raat:HI hai:HI apne:HI pas:HI isko:HI 100k:EN krne:HI ke:HI liye:HI 8:EN years:EN of:EN blockbuster:EN express:EN 8yearsofatgchennaiexpress:HI,express,blockbuster,0.815,0.738
538,kal phone poora time haath mein rhega apne koi risk nahin lene ka apne ko jimin ka live miss nahin krna hai ekdm bhi,kal:HI phone:EN poora:HI time:EN haath:HI mein:HI rhega:HI apne:HI koi:HI risk:EN nahin:HI lene:HI ka:HI apne:HI ko:HI jimin:EN ka:HI live:EN miss:EN nahin:HI krna:HI hai:HI ekdm:HI bhi:HI,live,miss nahin krna hai ekdm bhi,0.712,0.645
268,you know vishal acha player hae par over confidence usmein saaf dikhai dee raha hae is season mein varun toh pata ni kya samajhta hae apne aap ko body banane or stunts karne mein difference hae or tamboli toh khair bamboli hae,you:EN know:EN vishal:HI acha:HI player:EN hae:HI par:HI over:EN confidence:EN usmein:HI saaf:HI dikhai:HI dee:HI raha:HI hae:HI is:HI season:EN mein:HI varun:HI toh:HI pata:HI ni:HI kya:HI samajhta:HI hae:HI apne:HI aap:HI ko:HI body:EN banane:HI or:EN stunts:EN karne:HI mein:HI difference:EN hae:HI or:EN tamboli:EN toh:HI khair:HI bamboli:EN hae:HI,tamboli,khair bamboli hae,0.15,0.65
334,codes share sir aap apne decision k khud jimedar ho companies pdhke buy kiya kro m ek sal se juda hoon sir k sath agar apko conviction hota h company pr tb hi buy kro wrna mat kro jo company mere paimane pe shi utarti h m vhi buy krta hoon,codes:EN share:EN sir:EN aap:HI apne:HI decision:EN k:HI khud:HI jimedar:HI ho:HI companies:EN pdhke:HI buy:EN kiya:HI kro:HI m:EN ek:HI sal:HI se:HI juda:HI hoon:HI sir:EN k:HI sath:HI agar:HI apko:HI conviction:EN hota:HI h:EN company:EN pr:EN tb:EN hi:HI buy:EN kro:HI wrna:HI mat:HI kro:HI jo:HI company:EN mere:HI paimane:HI pe:HI shi:HI utarti:HI h:EN m:EN vhi:HI buy:EN krta:HI hoon:HI,company,jo company mere paimane pe shi utarti h m vhi buy krta hoon,0.696,0.461
203,who has seen god sat sadhna karne wali bhagat apne dharm ke anusar chalte hain vah banawati baton mein nahin aate purn parmatma kabir saheb ki bhakti karte hain anya devi devtaon ki bhakti nahin karti adhik jankari ke liye dekhen sadhna tv sham 7 30 se,who:EN has:EN seen:EN god:EN sat:EN sadhna:HI karne:HI wali:HI bhagat:HI apne:HI dharm:HI ke:HI anusar:HI chalte:HI hain:HI vah:HI banawati:HI baton:HI mein:HI nahin:HI aate:HI purn:HI parmatma:EN kabir:HI saheb:HI ki:HI bhakti:HI karte:HI hain:HI anya:HI devi:HI devtaon:HI ki:HI bhakti:HI nahin:HI karti:HI adhik:HI jankari:HI ke:HI liye:HI dekhen:HI sadhna:HI tv:EN sham:HI 7:EN 30:EN se:HI,sadhna tv,adhik jankari ke liye dekhen,0.6,0.5
14,iz back o bhai jan international stats compare krke fakhar or apne abu fixer ke tere ghr walon me tujhe tameez sikhai hoti na to tujhe pta hota fixer ko abu nai bbanate or jo fixer ko abu banate hen wo khud bhi apni country ke saath do numberi krsakte hen,iz:EN back:EN o:EN bhai:HI jan:HI international:EN stats:EN compare:EN krke:HI fakhar:EN or:EN apne:HI abu:HI fixer:EN ke:HI tere:HI ghr:HI walon:HI me:HI tujhe:HI tameez:HI sikhai:HI hoti:HI na:HI to:HI tujhe:HI pta:HI hota:HI fixer:EN ko:HI abu:HI nai:HI bbanate:HI or:EN jo:HI fixer:EN ko:HI abu:HI banate:HI hen:HI wo:HI khud:HI bhi:HI apni:HI country:EN ke:HI saath:HI do:HI numberi:HI krsakte:HI hen:HI,international stats,compare krke,0.451,0.454
299,i seriously donno why people comment of each other mera manna hai apne idol ko dekho be happy but both the fd has this big time poking habbits i replied coz rahul did his solo stunt and won mera koi aur motive bilkul nahi hai,i:EN seriously:EN donno:EN why:EN people:EN comment:EN of:EN each:EN other:EN mera:HI manna:HI hai:HI apne:HI idol:EN ko:HI dekho:HI be:EN happy:EN but:EN both:EN the:EN fd:EN has:EN this:EN big:EN time:EN poking:EN habbits:HI i:EN replied:EN coz:EN rahul:HI did:EN his:EN solo:EN stunt:EN and:EN won:EN mera:HI koi:HI aur:HI motive:EN bilkul:HI nahi:HI hai:HI,stunt,did his solo stunt and won,0.578,0.51
417,yeh sab picture me hi acha lgta hai reality me to mulle apne behen k v bhai nh hote,yeh:HI sab:HI picture:EN me:HI hi:HI acha:HI lgta:HI hai:HI reality:EN me:HI to:EN mulle:EN apne:HI behen:HI k:HI v:EN bhai:HI nh:EN hote:HI,picture,acha lgta hai,0.65,0.3
25,aapne apne kafil ko kyu dhoka diya bhai sab pehle se hi plan tha na india jaakr biwi k sath youtube pr numaaish kr k haram ka paisa kamaana tha halal ki roti to hazam nhi horahi thi right na bhai nvr expected,aapne:HI apne:HI kafil:HI ko:HI kyu:HI dhoka:HI diya:HI bhai:HI sab:HI pehle:HI se:HI hi:HI plan:EN tha:HI na:HI india:EN jaakr:HI biwi:HI k:HI sath:HI youtube:EN pr:EN numaaish:HI kr:EN k:HI haram:HI ka:HI paisa:HI kamaana:HI tha:HI halal:HI ki:HI roti:HI to:EN hazam:HI nhi:HI horahi:HI thi:HI right:EN na:HI bhai:HI nvr:EN expected:EN,plan,pehle se hi plan tha,0.445,0.709
426,good evening friends mubark ho aap sab ko aap logo ki mehnat rang lai hai big boss song pe 10 m done sabse bada thanks unko jo apne aapko asim ka sabse bada fan batate hai yaha ke 5 6 log to bilkul bhi nhi aaye song pe rahul maaz ronak or me khud asimriaz asimsquad,good:EN evening:EN friends:EN mubark:HI ho:HI aap:HI sab:HI ko:HI aap:HI logo:EN ki:HI mehnat:HI rang:EN lai:HI hai:HI big:EN boss:EN song:EN pe:HI 10:EN m:EN done:EN sabse:HI bada:HI thanks:EN unko:HI jo:HI apne:HI aapko:HI asim:HI ka:HI sabse:HI bada:HI fan:EN batate:HI hai:HI yaha:HI ke:HI 5:EN 6:EN log:HI to:HI bilkul:HI bhi:HI nhi:HI aaye:HI song:EN pe:HI rahul:HI maaz:EN ronak:HI or:EN me:HI khud:HI asimriaz:HI asimsquad:HI,song,rang lai hai big boss song pe 10 m done,0.74,0.639
